customer_id,current_linkedin_activity,email_domain,linkedin_skill_code,mentor_program_involvement,negative_review_in_past_5_years,recruiting_location_code,recruiting_method_code,weekly_consumption,years_of_membership,survey_attitude_towards_company,survey_attitude_towards_product_features,survey_attitude_towards_performance,survey_attitude_towards_usability,survey_attitude_towards_product_quality,survey_attitude_towards_customer_service
d39db627-fe47-41a9-b919-dea87c13370f,2,ucoz.com,21249,2,0,66245,32498,38,0,3,5,5,1,3,3
9198d788-1a20-4c96-bc76-a74591f19465,4,ucoz.com,10000,5,1,43747,54996,38,6,2,2,6,1,3,4
fb2d96b9-78b5-4d52-86c7-2bd9d7c16aad,3,nih.gov,10000,5,0,88743,54996,46,1,1,4,3,1,6,3
ccb3b92a-4f94-4a11-98e2-daf5ce669621,3,mysql.com,21249,1,0,32498,32498,38,0,3,3,5,2,7,5
d88d60b4-7b64-488c-9343-488aa2275f14,5,mysql.com,10000,2,1,88743,32498,34,0,3,5,2,3,6,5
ada7260b-9485-4eb6-b45e-ed847201dc4c,4,admin.ch,10000,3,0,54996,77494,34,5,2,4,2,2,2,5
d2130a22-5bdc-4f9f-a3c5-36c82407b8df,3,timesonline.co.uk,10000,1,1,54996,21249,46,3,2,2,5,3,4,5
425ee11b-578e-4787-a333-3a6c2992364b,1,timesonline.co.uk,32498,2,1,32498,54996,34,2,3,3,5,1,4,4
83d39532-d708-424e-8fbb-317400aeac41,3,admin.ch,32498,2,0,88743,21249,42,4,1,2,5,2,4,1
f29f8209-f91d-46e6-b052-6cda4bc0b814,4,mysql.com,21249,1,0,43747,54996,34,3,3,6,3,1,3,2
45bed959-beef-4db8-8f3a-79b79494b97b,1,fastcompany.com,10000,3,0,77494,21249,38,2,1,2,3,2,4,4
bd49e848-1f0e-4d5d-8f0b-d2b88d6f8619,5,ucoz.com,10000,3,1,32498,32498,34,4,2,1,2,1,4,4
d2dabecb-4eb7-44b0-aca0-23badd096869,3,mysql.com,21249,1,0,77494,10000,50,4,2,3,5,1,2,5
1539df5d-86e8-4f57-8dcf-39c78a331200,3,ucoz.com,21249,2,1,32498,21249,34,2,2,1,5,1,5,5
48add842-4849-46d8-91ec-daf08545dfd5,1,nih.gov,10000,2,1,43747,21249,42,1,1,5,3,3,3,5
b23717d8-eb82-4c08-b678-bde7c1b1a005,3,fastcompany.com,21249,5,1,66245,10000,30,1,1,2,6,1,7,5
ac9d49de-4419-4e5d-a165-517eba005255,5,ucoz.com,21249,1,1,32498,32498,42,4,3,1,5,1,6,5
dbf5cd52-aba5-4e8f-b15c-caa5e0ddc9a1,1,mysql.com,10000,4,1,66245,43747,50,3,3,4,2,1,6,3
80309ba2-fcf8-47d9-91f1-f03caa2612c9,6,admin.ch,21249,5,0,77494,43747,38,3,3,4,2,1,1,2
4f1a9197-8ade-4c97-8945-c402f9bf8890,2,mysql.com,10000,1,1,77494,77494,34,5,1,1,3,1,4,5
07baf4af-c065-4bbc-ab6c-1f7231bd44f8,6,fastcompany.com,10000,1,1,88743,21249,38,0,3,3,4,1,6,4
4201e7e5-76db-49e0-af74-e9fcba944898,6,nih.gov,10000,3,1,66245,32498,34,1,2,2,1,4,2,3
352bd6ad-d7cc-4ca8-b3fc-59e61401bf93,6,fastcompany.com,32498,1,0,66245,10000,42,0,1,2,4,1,5,2
e178123b-c9b5-4c31-bf79-2b3eb9aff639,3,admin.ch,21249,4,1,88743,66245,50,5,2,4,5,1,2,2
98d963cb-0d89-4f3b-b79e-2176c4f76de8,0,fastcompany.com,10000,1,1,88743,77494,42,2,4,4,4,1,5,4
be26fcf0-b209-4fd4-9fed-8eed251df087,5,fastcompany.com,21249,2,0,77494,54996,34,2,3,1,2,2,3,3
1009f144-3cea-4a9d-8d4b-494eedebaa39,1,mysql.com,32498,2,0,88743,32498,46,2,3,6,6,1,3,4
f277420b-4114-4cf5-a6d0-c6d1161a2dbd,2,admin.ch,10000,1,0,21249,32498,42,5,2,6,5,2,7,4
301e6d6d-1fce-4282-9f0d-6ea0f5dcda80,4,ucoz.com,10000,5,0,32498,21249,30,6,1,4,3,2,3,5
5eb33ed7-cd7b-4321-891d-4da40fedc52c,0,mysql.com,21249,2,1,10000,54996,42,1,1,3,1,2,4,5
3ee24260-4274-42ba-92a6-24ea5e78dce1,3,ucoz.com,32498,4,0,77494,10000,42,5,3,6,2,2,3,4
20c6f144-02c8-4b2a-b351-9dae34e6a9c5,0,ucoz.com,10000,1,1,43747,66245,38,2,1,5,7,2,3,5
0a4fe1a1-2837-424f-988a-dec44e2b84b4,3,mysql.com,21249,1,0,10000,32498,30,4,1,2,2,2,5,2
d17398e8-afd3-4504-b2b8-f4d45c9040b1,3,ucoz.com,21249,5,1,66245,43747,42,1,2,3,4,2,3,3
66e5b54d-31ac-4729-a586-c4e9f4a90550,3,mysql.com,21249,4,0,54996,43747,50,1,2,1,5,2,5,4
95a453f5-0da8-46f0-956b-207844355fe2,0,ucoz.com,43747,1,0,10000,43747,30,2,1,2,5,1,2,4
ffb5c637-39a0-4e46-8784-2d0d21dec2ff,1,fastcompany.com,32498,5,0,43747,32498,34,0,2,2,2,1,5,5
e5d8ca67-9505-492f-9b9e-a08fb966afc4,1,timesonline.co.uk,21249,1,1,32498,43747,50,4,1,1,3,1,5,4
b2a844fd-d5de-4e26-8833-eb652a0ce91e,3,admin.ch,10000,1,0,77494,54996,38,3,1,3,2,1,7,4
3591c83a-7ff5-473e-916d-ccf31707ab0a,1,admin.ch,10000,3,0,77494,32498,38,3,2,1,3,2,3,4
41da128e-e0e4-4e41-b01a-f5b9ae4c71d4,2,ucoz.com,32498,5,0,21249,21249,34,6,1,2,5,1,4,5
fe9e29a7-0d94-49d7-8c23-e9264e05d6d3,1,nih.gov,10000,2,1,21249,21249,34,2,1,4,5,2,6,4
0fb551c4-872a-4bc8-8fc7-1c04da6362d3,3,ucoz.com,10000,2,0,10000,32498,50,6,1,3,2,3,3,4
a58e1d61-7cf9-4963-b534-5c88ee81ce12,2,nih.gov,32498,3,0,10000,88743,42,0,3,3,6,1,4,4
97c20573-e7ed-4919-bdb3-0cb2ac0bb319,6,timesonline.co.uk,10000,1,0,54996,32498,46,0,2,5,5,2,5,3
5de55283-ede0-41f2-89c4-0f66a97505d1,3,mysql.com,10000,5,0,54996,43747,46,6,1,6,4,1,2,5
6ac2ebfa-e0de-4bae-b20c-b1813fbb87a6,4,nih.gov,10000,2,0,54996,43747,42,1,1,3,1,1,4,4
24f90b9b-ddfb-456e-886b-d2d873cfb18f,5,fastcompany.com,21249,5,1,88743,54996,46,2,2,5,2,1,2,4
8186c3ac-eca3-4d1b-9fab-a02560de7b50,2,admin.ch,21249,4,1,88743,21249,30,1,2,5,2,2,4,3
982fb3c4-4bd5-4fde-8dcb-7a4968ae433e,1,mysql.com,10000,3,1,21249,43747,42,1,3,3,4,1,3,2
8aeb0c3c-950a-4d8a-a2de-d7cd72b25beb,6,admin.ch,32498,1,1,77494,32498,42,3,1,6,3,2,3,5
8526103a-5813-441c-be16-24588ea1f664,2,nih.gov,10000,1,0,43747,43747,38,4,3,5,5,2,2,5
34c6201b-d0c7-44a1-b9c5-a7aefb736292,6,admin.ch,10000,2,0,10000,21249,46,2,3,3,2,1,5,5
9539224e-86d2-4552-afca-3afcb1a4a4f8,5,admin.ch,21249,5,0,43747,21249,42,4,2,6,7,3,4,5
d3837fde-4301-43b4-a391-cefa8000f98d,6,ucoz.com,10000,4,1,32498,66245,42,3,1,4,3,2,3,5
e94c0859-ae20-4d54-8279-30d628ae252b,6,admin.ch,10000,2,1,54996,32498,50,3,2,6,3,2,3,4
da8ffa60-7cca-486c-bf9b-1c2e4c78227e,3,nih.gov,32498,4,1,54996,54996,50,2,2,5,3,2,1,5
dbb5f26b-d01c-43b4-a099-462293e406e0,1,timesonline.co.uk,32498,2,0,66245,54996,38,2,2,6,3,3,5,1
d0e7f468-d0ed-4ad5-afab-f1dfe5827a6b,4,timesonline.co.uk,10000,5,0,54996,32498,46,1,1,6,1,3,3,3
1eb01e44-3570-47d2-89e9-14d59d91f4b0,2,mysql.com,21249,2,1,21249,88743,50,6,2,2,6,1,2,3
4f63332b-a6c8-4422-ad65-cf50f8d83cb3,3,fastcompany.com,21249,1,1,43747,54996,50,4,1,4,4,2,4,5
5aada09a-eb76-4060-bde2-a1f92da72157,4,admin.ch,21249,2,0,10000,43747,38,3,1,3,6,4,4,5
68058ba8-3953-4f4b-8312-83a03f6a66a5,4,fastcompany.com,21249,1,0,66245,43747,38,3,1,5,4,1,6,5
5529b16b-7f31-41c5-b98e-77e5a0dadca7,1,fastcompany.com,21249,1,0,54996,10000,34,3,2,4,3,2,3,4
da502498-58d9-485e-9df8-6f5f9c9183c2,4,fastcompany.com,43747,4,1,54996,32498,46,4,4,4,3,1,6,3
d6036e9a-c402-4c54-99cb-ebb7348aadce,3,timesonline.co.uk,10000,2,1,66245,32498,42,1,2,2,1,2,3,5
68fbce3b-f751-4ea7-96fb-8c8874ed6923,5,admin.ch,21249,1,1,21249,21249,50,2,2,2,1,1,7,5
c183363b-61d5-45f1-9f76-79f64dd50181,2,mysql.com,10000,1,1,54996,54996,42,2,3,2,2,1,4,5
1b61edd8-a7c5-497f-a3d0-7538a55d3822,1,timesonline.co.uk,10000,2,0,43747,32498,46,1,3,1,4,1,4,4
8d9d22ae-ef47-4280-82f3-2c6e87fb3525,1,mysql.com,32498,2,1,10000,54996,38,5,3,4,3,4,1,3
2274843c-3086-4fc2-8314-4617c2fbdc6a,1,admin.ch,21249,1,0,21249,88743,30,1,3,6,3,1,5,5
3c0ba877-7bab-4f42-9ee8-438fec2a6cf8,3,ucoz.com,10000,1,1,54996,21249,50,2,2,2,2,1,5,2
2bbaa9f7-9aa6-4210-80bd-07f53d6b0bb3,6,nih.gov,21249,1,0,43747,32498,42,3,4,3,3,1,3,2
eaa5b668-09eb-48c1-b4b9-2dbd6e34fce7,4,fastcompany.com,10000,1,1,88743,43747,38,3,2,4,3,1,7,5
41117f3e-4a42-4d71-b921-544a60ce7a22,4,ucoz.com,10000,2,1,77494,77494,42,6,3,3,5,3,6,3
cddc6b74-a203-4d15-8107-00b21cab66fc,1,fastcompany.com,21249,2,1,54996,77494,42,3,2,2,4,1,5,2
fa1eb149-5005-4699-be5c-eb2a156fa594,3,mysql.com,10000,1,0,66245,10000,38,2,2,6,3,2,3,2
b2438f2a-8101-46b3-b0e0-1078a051b1ce,2,ucoz.com,10000,1,1,43747,32498,42,3,4,4,7,1,6,3
eb983eb8-87bb-49a5-a4eb-3065782a6d94,2,ucoz.com,10000,1,1,54996,43747,46,3,2,6,3,2,2,5
b6a91c63-a445-4150-84cc-bbd94a848ccb,5,ucoz.com,21249,1,1,88743,32498,38,1,2,4,2,1,4,4
b0ddc2bb-2b70-4839-a9fe-f35d910d61fa,1,admin.ch,32498,1,1,43747,54996,38,1,1,5,3,4,6,5
85e91a90-a6d8-41da-b483-b9565d69e73f,1,fastcompany.com,21249,3,1,54996,21249,42,3,2,4,6,2,3,1
7b4fa93f-f9ca-4655-b805-ca7d55945fee,6,mysql.com,32498,2,0,32498,88743,50,4,3,5,2,2,6,3
34b68954-9be1-4f9f-8f3a-534c51895562,4,timesonline.co.uk,10000,3,1,54996,32498,38,4,1,3,4,1,3,5
89953040-02a9-4998-a761-95f2b4d98864,3,mysql.com,10000,3,1,77494,43747,34,5,2,4,2,1,3,5
f4e3e8c3-9697-4225-b873-7c6459f30772,0,fastcompany.com,21249,2,0,43747,32498,42,1,2,2,3,2,4,4
ff511ac7-80a0-46d9-88d9-349e29f23a30,3,admin.ch,21249,2,0,66245,32498,46,0,2,4,3,4,3,3
9e6590fd-4a80-4cb5-af77-86cbd324527d,6,fastcompany.com,54996,1,0,77494,21249,46,4,2,6,6,4,4,5
22e7ee7f-ade9-4820-a483-20c5ba46efd4,1,mysql.com,21249,1,1,54996,32498,38,5,1,2,6,2,3,3
9f0f66bb-33df-40a9-9192-1d28bb37bc2e,3,fastcompany.com,10000,3,0,66245,43747,50,4,1,2,3,2,4,3
932542fd-1b32-46e9-b7f6-f858591350b8,5,ucoz.com,21249,1,0,21249,54996,34,6,2,6,2,2,4,4
ba9501e8-aa10-4c2c-908c-4d22629c0d05,2,admin.ch,32498,2,0,54996,54996,34,5,1,6,5,3,2,4
1ac8dbbc-8215-40c0-b3d9-6eb583024598,0,mysql.com,21249,1,1,66245,32498,38,0,1,3,3,2,1,4
2630c360-4165-439e-b205-20c35833b477,6,mysql.com,32498,1,0,43747,77494,34,2,2,4,1,2,4,5
df87c13f-f629-4499-a583-270fa14a0de3,3,timesonline.co.uk,10000,5,0,43747,21249,34,1,5,4,6,4,5,5
37afc281-890f-49a9-8a99-10229ea605c7,5,fastcompany.com,21249,4,1,10000,66245,50,1,3,3,4,1,6,2
23e31caf-cfe8-4b77-bb73-71d69fb95ab6,4,mysql.com,32498,1,1,21249,54996,38,3,2,4,2,1,5,2
71832e93-21c3-48d8-a41b-6908f4bfaee4,6,mysql.com,10000,5,1,66245,21249,38,5,2,6,4,1,7,5
985a27fc-a1f2-484e-a933-0af0b40c2d0b,4,mysql.com,21249,1,1,32498,32498,38,4,2,5,1,1,3,4
ae6300f2-c981-4743-8ddf-20c9998da901,1,fastcompany.com,21249,2,0,32498,32498,42,5,1,5,1,1,4,2
c4fd08f8-81c1-45bf-9244-328332939a8b,4,fastcompany.com,21249,1,0,66245,77494,50,4,3,4,3,2,7,5
763a4378-e39b-4d2e-acd0-5f19f8b8c096,1,nih.gov,10000,2,1,32498,32498,50,4,3,6,1,2,5,3
67235fc2-f68a-4fdd-a1c7-a86947a7a6c9,0,admin.ch,10000,3,0,10000,88743,50,0,2,1,1,1,6,5
c394f439-7c09-4af8-86a9-d7abbd3fbe1e,3,admin.ch,10000,4,0,21249,21249,50,4,2,4,3,1,2,3
046d0942-e100-4e79-a655-f962a0c15750,1,fastcompany.com,21249,4,1,21249,32498,38,3,6,5,4,1,3,5
9dfb3d22-a7be-4151-8c26-375f7d239580,5,timesonline.co.uk,10000,3,0,54996,21249,34,6,3,2,3,2,4,5
83c3b831-1881-42a1-a074-e08e0101f016,3,ucoz.com,32498,4,0,32498,54996,34,3,2,4,3,3,3,4
20278b9d-3ff2-44e5-b381-33a2b1c212c0,0,mysql.com,43747,5,0,54996,21249,38,6,3,4,2,4,7,5
0eed296b-da5f-436f-865c-3a7612606bfa,2,fastcompany.com,21249,2,1,10000,43747,46,0,2,6,2,2,5,5
62323825-0a9b-4349-a999-0cec109aecba,3,admin.ch,10000,1,0,54996,21249,46,3,2,2,3,2,3,4
69e7699a-d902-4fa5-83ba-acb009ffe6e3,6,timesonline.co.uk,21249,2,1,66245,21249,30,5,1,1,3,3,3,4
c06a1101-df40-4d1b-805e-8c2facc56e62,1,admin.ch,10000,4,1,54996,21249,38,3,1,4,4,2,6,2
bf11c23b-3b90-4927-8254-a89dac37d224,4,nih.gov,10000,2,0,32498,32498,42,2,4,6,3,2,7,5
c65b35a8-1f64-4f53-bfba-c7fe1c6ca2da,3,fastcompany.com,43747,4,1,10000,43747,46,6,2,1,3,1,3,5
d0bb7de1-d4e2-4d5e-8aa8-a9289b97575c,5,fastcompany.com,10000,5,0,88743,88743,42,3,2,2,3,4,4,4
69a04c00-d2e9-4d7d-a19a-0621b0fbd398,1,fastcompany.com,21249,2,1,32498,77494,50,2,3,4,2,1,7,4
91f03da6-2c2c-40e6-9884-cd4cdb6d0fff,5,nih.gov,10000,4,1,54996,54996,30,3,3,3,2,2,5,5
cef72ecb-c05b-40df-96b6-c90214a84702,2,mysql.com,10000,5,1,10000,54996,34,4,2,6,2,3,4,4
120428cd-9d70-4b66-b6db-c7faf7efd270,3,ucoz.com,10000,5,1,66245,21249,38,4,2,3,3,2,6,4
a04e5618-81d3-4453-b330-e803fa364bae,1,admin.ch,10000,1,0,10000,32498,46,1,2,1,1,3,3,3
f36cf21f-b2e7-476c-8726-9c37b9ab96f5,4,ucoz.com,10000,2,1,88743,10000,50,0,2,6,4,2,6,3
23e73313-6d41-4537-aea9-a7920bde87a6,6,mysql.com,10000,1,1,21249,66245,38,4,1,4,1,2,3,4
34c5b34f-821d-46fd-aec3-d9b56fef1c05,2,timesonline.co.uk,21249,3,1,77494,10000,34,2,2,4,3,1,2,5
9c5c15ba-b797-4f07-b122-54fe1480ee9a,4,admin.ch,32498,3,1,54996,43747,42,6,3,3,3,3,6,4
0d460de0-9aad-437e-b868-ba0429964805,1,mysql.com,21249,2,1,88743,77494,34,5,3,6,4,2,4,4
c5506ba2-4500-4074-b8ab-a44b83685a2e,1,timesonline.co.uk,10000,5,1,10000,32498,38,0,1,4,2,5,4,5
d683e5bc-5aaa-4fa3-bbd6-1d086b0262eb,6,nih.gov,10000,2,1,10000,32498,38,4,2,2,2,1,2,5
233a6a3b-7c32-4d65-b11b-75f2fff9239d,0,ucoz.com,10000,1,0,88743,21249,50,0,3,6,1,1,6,5
2c255ed3-c7e6-4765-867f-57da84e709e8,4,mysql.com,10000,1,1,54996,21249,30,1,1,2,3,3,3,5
90f053f7-3d89-446f-836b-89691d9e3311,4,admin.ch,10000,5,1,88743,10000,38,0,2,6,3,1,2,5
f42a6188-9cdd-4dbd-867c-f2e714b2ede2,3,nih.gov,32498,5,0,43747,32498,30,2,4,6,4,2,5,5
376d0ff9-c001-44cc-adce-9d5fa413635c,3,ucoz.com,10000,3,1,10000,43747,42,0,3,2,3,1,5,2
e4fa1e1b-03cc-4652-8fc3-5063ee7a3104,5,nih.gov,10000,2,1,54996,54996,34,3,1,5,1,2,4,5
49ce58c7-5455-4fff-a1c0-9c28d0ef0c39,4,fastcompany.com,10000,1,1,66245,21249,38,2,1,2,3,1,5,3
3cad46ae-d391-4650-8c6d-3a4d61d166b2,2,fastcompany.com,10000,3,1,21249,43747,38,6,1,5,3,1,3,5
2f39afa4-d7b5-4ce5-bfd7-5176705a09c9,5,ucoz.com,10000,1,0,88743,32498,50,1,1,5,4,1,3,5
e6b4ca13-bb0c-4179-a257-b9d98e7ba941,4,ucoz.com,21249,3,0,88743,43747,38,4,3,6,4,2,4,5
ab1e77e6-88c9-40e0-870e-2ca4ae388289,3,admin.ch,32498,5,1,10000,32498,42,6,1,4,4,1,2,5
0f2b2ec5-0b92-4819-830a-cf6f03bb8ba5,0,fastcompany.com,21249,3,0,32498,66245,46,1,2,6,5,1,3,4
c5a3bb2c-1b2c-453f-9880-db6fedf4ed12,1,ucoz.com,10000,2,0,21249,54996,38,4,3,4,7,2,6,4
a11ea686-2161-4400-89d0-9640a04994fa,6,admin.ch,10000,2,0,21249,32498,34,0,2,4,2,2,3,5
fcd86238-e265-4cb8-8cf3-78ccd672d93a,2,admin.ch,32498,4,1,32498,21249,42,3,1,3,3,1,4,5
92c6413e-23e6-456a-ba26-853363ff708e,1,ucoz.com,10000,1,1,43747,88743,38,1,5,4,4,1,4,5
88e7974a-e442-4eaf-9550-767d9a799e88,3,fastcompany.com,21249,5,1,88743,32498,42,0,1,2,5,1,4,4
6b96c5d5-d14b-4d17-bc0f-89ea8979c479,4,nih.gov,10000,1,1,21249,32498,42,4,3,6,1,4,7,2
8469be58-6962-4f37-8dec-1a843a541028,6,mysql.com,21249,1,0,21249,21249,38,1,1,3,4,2,4,1
bea7c13c-aed6-46cc-aa4c-b3fc2f001f5f,1,ucoz.com,10000,2,1,88743,43747,42,3,1,6,4,2,5,5
f857b1e1-f408-4df3-b1b2-7d5990215c3f,0,ucoz.com,10000,1,0,77494,54996,38,3,2,3,3,2,3,5
81202be1-da95-43f3-b1d2-b852362cad1e,6,ucoz.com,32498,2,0,43747,32498,38,0,4,3,4,1,3,5
42931c0e-9d8a-42fc-a7aa-00b42be51aed,2,mysql.com,21249,3,0,21249,32498,38,0,1,6,1,1,3,5
9b118adf-881c-4f6c-9c82-55f2f5c0632c,4,ucoz.com,10000,1,0,88743,10000,34,4,1,3,4,3,3,4
713a2ee1-388c-41bb-a4f3-0acca1a5859e,1,timesonline.co.uk,32498,3,0,32498,32498,34,2,1,4,1,2,6,4
3680df8b-b871-480f-be43-da4fca2e8512,4,timesonline.co.uk,21249,1,1,54996,88743,34,3,4,6,3,2,3,1
7b932dd8-6d61-4bf6-99f9-6d41683ff92c,1,mysql.com,32498,1,1,21249,66245,34,0,3,3,4,3,3,2
ba951609-620a-4bc2-ae38-b1b7fb5517cf,6,timesonline.co.uk,10000,5,1,77494,10000,38,2,3,4,5,4,4,5
0f190b3c-8200-45eb-98c5-4e4a12ef521b,2,ucoz.com,32498,1,0,43747,10000,30,1,2,3,3,2,7,3
42968339-3027-4486-aeaf-85a13655c260,1,fastcompany.com,21249,2,0,66245,54996,42,2,2,2,4,1,4,5
f2b3efa5-41a8-4dbb-ac7c-5d6a0a93fa20,6,fastcompany.com,21249,1,0,54996,43747,46,4,1,4,3,2,7,3
74730741-84fa-43e4-8d66-089242a37f0d,4,mysql.com,32498,2,1,88743,66245,30,2,2,2,4,1,7,4
94c51982-f658-4900-aede-7779d57483ec,0,admin.ch,10000,1,0,54996,66245,38,2,1,2,1,2,5,5
bfe4da4e-51e4-4fc4-abfd-5c28300eeb4f,6,mysql.com,32498,1,0,77494,32498,42,6,3,6,3,3,3,5
f43a6af0-d130-4b20-a0d7-2293f37bba44,6,mysql.com,10000,2,1,10000,88743,50,4,2,6,1,2,4,5
97e38368-77f6-42b7-a6d7-cb6d8c968ad1,3,timesonline.co.uk,10000,1,0,10000,43747,30,1,2,4,5,2,4,3
b764441f-cfb9-4b2c-865a-574d600ceb18,5,mysql.com,21249,4,1,32498,21249,42,4,1,5,6,1,1,5
f18ce923-feca-465f-abd5-c34f6a6b6f3c,5,mysql.com,10000,2,0,77494,43747,50,0,1,3,1,2,3,5
7cbf9a39-91ef-450d-9e30-81cd53e075e5,5,ucoz.com,21249,2,1,21249,10000,38,0,2,6,3,3,5,5
ea30d656-0bc5-4cac-9755-23da612e8144,1,mysql.com,10000,1,0,77494,21249,42,3,3,4,6,1,3,4
a21f5bcb-4fc0-48db-8981-836bdd4281dd,3,admin.ch,10000,5,0,32498,10000,34,0,1,6,4,1,4,3
b164a620-4a4f-4894-9bd2-77f283514b2c,6,timesonline.co.uk,10000,1,1,54996,43747,42,3,3,5,5,3,5,2
02100afc-9080-44da-ad16-1392e3ad1c79,1,ucoz.com,10000,3,1,66245,88743,42,4,1,4,5,1,3,5
283c466c-51dc-4433-bd53-0e011dd32fc0,2,mysql.com,21249,4,1,54996,32498,30,1,3,2,3,1,2,5
42b913b8-e398-444f-830a-534ecc2ecde1,2,admin.ch,10000,4,0,77494,43747,34,6,1,3,1,2,3,2
ac7216ec-6434-4ce8-87b9-64e8f5c70aa5,4,nih.gov,10000,2,1,77494,43747,30,3,1,4,4,1,5,2
deb231d3-4ebd-419d-9645-cea4accac81d,2,timesonline.co.uk,10000,1,0,21249,54996,38,1,1,5,2,2,6,3
d196a1b3-a371-4bb3-858c-a513c5b49e62,4,admin.ch,21249,2,1,66245,88743,46,3,2,6,3,2,4,5
ad0574f5-7137-4805-930a-7f0c09215eac,4,ucoz.com,10000,1,0,77494,32498,38,3,2,3,4,3,5,4
5758db0d-ce64-4b56-892a-677d2d776419,0,fastcompany.com,10000,2,0,21249,43747,50,3,2,6,3,2,2,5
2a345e13-8c8c-4492-8bf9-f998b1f86007,1,fastcompany.com,10000,3,0,32498,32498,50,3,2,4,3,1,7,2
98d60ceb-3210-4882-ae2b-f5b0ccd6af10,2,fastcompany.com,21249,2,1,21249,32498,34,2,3,3,5,1,2,2
b8c26a3f-c3f3-4cc2-ad5f-1b46c94c4e07,3,mysql.com,10000,5,1,88743,66245,38,6,4,2,1,1,2,4
0f3353ce-de52-4d04-8297-feff460e5be4,6,nih.gov,10000,1,1,54996,32498,30,3,2,4,2,2,7,4
443a87e3-61fe-47e0-94df-e2accab7db03,3,timesonline.co.uk,10000,3,0,21249,66245,46,3,3,3,3,2,4,5
feb42e35-c4a1-4cb8-90f2-d7c587bb9885,3,timesonline.co.uk,21249,1,0,32498,66245,46,4,3,5,5,4,2,3
08422df0-ed69-4bef-9769-6b1b2d225f3e,1,timesonline.co.uk,10000,2,0,54996,32498,42,2,1,5,3,2,3,5
89bda9d7-74b0-4ba9-a374-e133678d9b5c,0,mysql.com,10000,1,0,88743,21249,38,1,2,6,3,2,4,5
d3b47790-4b24-482d-8af0-4d6dbfd60e80,1,admin.ch,21249,2,1,88743,32498,34,0,1,4,3,2,3,3
3039bf9e-b14a-4b3f-912b-09f4dd2b9bc8,6,mysql.com,10000,4,0,88743,21249,38,0,1,5,4,3,4,2
fa6a6309-1d91-4f3b-b836-8fe679022e1d,5,admin.ch,10000,1,0,88743,21249,50,2,2,4,3,1,3,4
65ca1017-14e6-47a1-8d82-e3eaafc226eb,1,mysql.com,21249,5,0,10000,32498,34,3,1,6,2,3,2,4
50a839fe-6152-4c35-9ce9-c5bce027c01f,3,nih.gov,10000,1,1,54996,66245,34,5,2,5,1,1,3,5
87d12184-94e5-4c80-91b8-5b3b47ff8a99,2,ucoz.com,10000,1,1,32498,32498,50,2,1,4,3,2,3,3
06b538e9-8224-4ddb-be18-dafa9c1b36f0,1,fastcompany.com,10000,1,1,10000,43747,46,1,2,1,2,1,5,5
1875938a-e0d9-4c57-9a52-17996876cfed,5,admin.ch,10000,2,0,43747,54996,38,0,3,6,3,1,5,5
b33d11cd-58a5-403e-a335-8fd77a3c2b64,5,mysql.com,21249,1,1,66245,77494,34,1,3,6,4,1,4,5
2bfeabc3-f909-4169-871a-5c52b15c1821,6,mysql.com,32498,5,0,32498,21249,38,1,2,1,4,1,4,4
00c826d5-96e7-4d7a-a1e5-89fa61e5b4ab,4,mysql.com,32498,2,1,10000,66245,34,5,1,4,3,3,6,5
3d074718-89a9-4109-8b18-8d9cd62e76cc,2,ucoz.com,10000,5,0,43747,54996,42,2,2,6,2,2,2,4
704ac9e8-2a49-43eb-8074-f29dbc28c010,6,mysql.com,32498,5,1,43747,21249,38,3,1,2,5,3,3,5
457cbe08-0a88-4161-9def-99c2e3913d03,4,mysql.com,10000,5,1,66245,77494,50,3,4,2,1,1,3,5
9bcbfd24-1eab-4d5b-a913-5977ac8b8f0c,3,timesonline.co.uk,21249,1,1,66245,43747,46,2,1,1,7,1,5,2
1f3b593a-952c-4088-b1ac-6ea6f1e67bab,6,ucoz.com,10000,1,1,21249,88743,42,4,2,6,6,1,6,3
a62fc1d7-71a1-40aa-998c-ab18437706a5,3,mysql.com,10000,2,1,77494,32498,42,2,1,3,1,2,5,5
e8706987-8b5b-49e9-84c9-4ccc2ebf287a,2,mysql.com,10000,2,0,66245,21249,42,4,2,3,4,1,3,5
2c4e92e8-abc2-4a69-bfc0-598a168a319a,4,mysql.com,21249,4,1,88743,10000,42,6,4,2,3,2,2,5
3c5fdda6-7860-4479-b8d2-8ac6b37b9e44,4,fastcompany.com,10000,2,1,88743,10000,34,2,2,3,4,2,6,5
ad719b77-bc56-43cd-8c56-c93ef41abddb,2,mysql.com,21249,1,1,66245,66245,38,4,2,6,3,1,2,5
4328306d-3b76-4332-be9e-7814da8e7c2c,1,fastcompany.com,10000,1,1,88743,77494,42,3,2,5,4,2,6,3
31995b34-6c26-4736-8c56-168215aaf8d3,5,timesonline.co.uk,21249,2,0,88743,88743,38,2,3,5,4,3,5,5
36d886e4-b363-433d-b731-efbc050c6ae3,3,mysql.com,21249,3,0,66245,21249,46,1,2,5,3,2,2,3
f621fc66-0c0d-4edb-9dda-05e18783d170,0,admin.ch,10000,4,1,66245,21249,42,5,2,5,3,2,3,5
e978eff8-4e14-400d-ba5d-89a021584195,6,nih.gov,10000,2,0,43747,77494,42,2,2,5,4,1,6,5
